#/mnt/nas-sph/120_anisotropy_evolution/C0002188_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.186626902781 
#mean_cl_ice 8.70889266045 mean_cl_ice_x 9.50575330714 mean_cl_ice_y 9.37267695589 mean_cl_ice_z 7.54244908428 mean_cl_pore 33.619242637 mean_cl_pore_x 36.2246757694 mean_cl_pore_y 36.0013964292 mean_cl_pore_z 29.5399878549
#mean_cl_squared_ice 111.531200819 mean_cl_squared_ice_x 136.677015989 mean_cl_squared_ice_y 131.36522973 mean_cl_squared_ice_z 75.6179804377 	mean_cl_squared_pore 2116.02889801 mean_cl_squared_pore_x 2399.25270147 mean_cl_squared_pore_y 2411.4155606 mean_cl_squared_pore_z 1642.69787816
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 25450.0 6942.0 8278.0 10230.0 15374.0 4100.0 4820.0 6454.0
2 39987.0 11507.0 12608.0 15872.0 22389.0 5869.0 6256.0 10264.0
3 55055.0 15923.0 16911.0 22221.0 26465.0 6996.0 7526.0 11943.0
4 74880.0 21309.0 21918.0 31653.0 28742.0 7816.0 8290.0 12636.0
5 96248.0 26484.0 26830.0 42934.0 30874.0 8573.0 9064.0 13237.0
6 117563.0 30904.0 30600.0 56059.0 31484.0 9053.0 9242.0 13189.0
7 124727.0 32324.0 32635.0 59768.0 31433.0 9337.0 9247.0 12849.0
8 111391.0 31079.0 31180.0 49132.0 31116.0 9045.0 9374.0 12697.0
9 86180.0 26244.0 27159.0 32777.0 30585.0 8798.0 9185.0 12602.0
10 64723.0 21770.0 21661.0 21292.0 29156.0 8469.0 8450.0 12237.0
11 48584.0 17046.0 16626.0 14912.0 28784.0 8099.0 8389.0 12296.0
12 37280.0 13394.0 13028.0 10858.0 27671.0 7905.0 8152.0 11614.0
13 28675.0 10480.0 10528.0 7667.0 26484.0 7755.0 7884.0 10845.0
14 22775.0 8630.0 8400.0 5745.0 26130.0 7589.0 7664.0 10877.0
15 18099.0 6920.0 6662.0 4517.0 25426.0 7434.0 7624.0 10368.0
16 15033.0 5842.0 5583.0 3608.0 24017.0 6924.0 7153.0 9940.0
17 12699.0 4885.0 4757.0 3057.0 23273.0 6845.0 6741.0 9687.0
18 10662.0 4054.0 4190.0 2418.0 22202.0 6471.0 6498.0 9233.0
19 9212.0 3392.0 3865.0 1955.0 21584.0 6230.0 6317.0 9037.0
20 7851.0 2756.0 3451.0 1644.0 21315.0 6072.0 6448.0 8795.0
21 6481.0 2422.0 2762.0 1297.0 20808.0 6039.0 6263.0 8506.0
22 5455.0 2090.0 2307.0 1058.0 19664.0 6036.0 5666.0 7962.0
23 4847.0 1973.0 1984.0 890.0 18973.0 5966.0 5614.0 7393.0
24 3991.0 1737.0 1613.0 641.0 18224.0 5816.0 5220.0 7188.0
25 3327.0 1480.0 1303.0 544.0 17924.0 5539.0 5399.0 6986.0
26 2806.0 1300.0 1090.0 416.0 17250.0 5287.0 5203.0 6760.0
27 2407.0 1121.0 942.0 344.0 16657.0 5003.0 5192.0 6462.0
28 2060.0 966.0 798.0 296.0 15981.0 4718.0 5078.0 6185.0
29 1773.0 809.0 711.0 253.0 15735.0 4654.0 5004.0 6077.0
30 1547.0 664.0 677.0 206.0 15562.0 4511.0 5004.0 6047.0
31 1324.0 581.0 590.0 153.0 15633.0 4709.0 4963.0 5961.0
32 1158.0 526.0 493.0 139.0 15378.0 4585.0 4692.0 6101.0
33 1079.0 462.0 510.0 107.0 14818.0 4419.0 4750.0 5649.0
34 911.0 411.0 412.0 88.0 13757.0 4286.0 4508.0 4963.0
35 820.0 359.0 377.0 84.0 13129.0 4249.0 4161.0 4719.0
36 686.0 303.0 302.0 81.0 12842.0 4036.0 4262.0 4544.0
37 610.0 240.0 307.0 63.0 12109.0 3869.0 3817.0 4423.0
38 539.0 216.0 255.0 68.0 11684.0 3744.0 3491.0 4449.0
39 440.0 175.0 210.0 55.0 11631.0 3622.0 3318.0 4691.0
40 404.0 150.0 197.0 57.0 11261.0 3510.0 3357.0 4394.0
41 351.0 150.0 147.0 54.0 10923.0 3650.0 3176.0 4097.0
42 335.0 148.0 138.0 49.0 10391.0 3472.0 3222.0 3697.0
43 289.0 134.0 126.0 29.0 10084.0 3416.0 3234.0 3434.0
44 286.0 129.0 118.0 39.0 9783.0 3433.0 3140.0 3210.0
45 247.0 94.0 123.0 30.0 9617.0 3425.0 3137.0 3055.0
46 190.0 100.0 74.0 16.0 9542.0 3374.0 3078.0 3090.0
47 163.0 75.0 68.0 20.0 9430.0 3268.0 3024.0 3138.0
48 159.0 73.0 78.0 8.0 9090.0 3078.0 2857.0 3155.0
49 130.0 73.0 53.0 4.0 8580.0 2848.0 2828.0 2904.0
50 134.0 70.0 58.0 6.0 8312.0 2717.0 2859.0 2736.0
51 110.0 55.0 44.0 11.0 8340.0 2826.0 2676.0 2838.0
52 105.0 48.0 43.0 14.0 7890.0 2677.0 2521.0 2692.0
53 113.0 53.0 47.0 13.0 7719.0 2596.0 2527.0 2596.0
54 111.0 60.0 45.0 6.0 7433.0 2468.0 2514.0 2451.0
55 98.0 62.0 32.0 4.0 7415.0 2440.0 2451.0 2524.0
56 66.0 31.0 33.0 2.0 7141.0 2309.0 2411.0 2421.0
57 89.0 32.0 54.0 3.0 6891.0 2246.0 2301.0 2344.0
58 83.0 34.0 48.0 1.0 7172.0 2287.0 2229.0 2656.0
59 82.0 32.0 48.0 2.0 6788.0 2301.0 1994.0 2493.0
60 43.0 27.0 16.0 0.0 6701.0 2242.0 2170.0 2289.0
61 30.0 18.0 12.0 0.0 6457.0 2232.0 2041.0 2184.0
62 27.0 17.0 10.0 0.0 6035.0 2106.0 1983.0 1946.0
63 61.0 39.0 22.0 0.0 5650.0 2046.0 1885.0 1719.0
64 61.0 25.0 36.0 0.0 5501.0 1938.0 1841.0 1722.0
65 50.0 26.0 24.0 0.0 5325.0 1848.0 1856.0 1621.0
66 47.0 27.0 20.0 0.0 5263.0 1947.0 1736.0 1580.0
